date,rented bike count,hour,temperature(°c),humidity(%),wind speed (m/s),visibility (10m),dew point temperature(°c),solar radiation (mj/m2),rainfall(mm),snowfall (cm),seasons,holiday,functioning day
2018-10-06,1731,9PM,18.5,78,0.1,2000,14.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-06,1459,10PM,17.7,78,0.3,2000,13.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-06,1162,11PM,16.9,84,0.9,2000,14.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-07,1049,12AM,16.3,86,0.3,2000,13.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-07,768,1AM,16.0,88,1.2,2000,14.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-07,538,2AM,15.7,88,0.4,2000,13.7,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-07,372,3AM,15.5,88,1.7,1998,13.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-07,255,4AM,15.1,90,1.2,850,13.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-07,146,5AM,15.1,89,1.1,1615,13.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-07,189,6AM,14.8,89,0.2,1490,12.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-07,345,7AM,14.3,89,0.6,1165,12.5,0.03,0.0,0.0,Autumn,No Holiday,Yes
2018-10-07,589,8AM,14.6,71,1.0,1896,9.3,0.43,0.0,0.0,Autumn,No Holiday,Yes
2018-10-07,753,9AM,16.2,60,1.9,1899,8.4,1.16,0.0,0.0,Autumn,No Holiday,Yes
2018-10-07,932,10AM,18.1,56,2.6,1720,9.1,1.79,0.0,0.0,Autumn,No Holiday,Yes
2018-10-07,1188,11AM,19.1,56,2.4,1802,10.1,2.15,0.0,0.0,Autumn,No Holiday,Yes
2018-10-07,1516,12PM,19.8,46,2.5,1837,7.8,2.3,0.0,0.0,Autumn,No Holiday,Yes
2018-10-07,1714,1PM,20.1,41,3.0,1963,6.4,2.34,0.0,0.0,Autumn,No Holiday,Yes
2018-10-07,1987,2PM,20.2,42,2.8,1832,6.8,1.87,0.0,0.0,Autumn,No Holiday,Yes
2018-10-07,2167,3PM,20.4,36,2.8,2000,4.8,1.56,0.0,0.0,Autumn,No Holiday,Yes
2018-10-07,2270,4PM,20.7,34,2.0,2000,4.2,1.23,0.0,0.0,Autumn,No Holiday,Yes
2018-10-07,2255,5PM,19.4,32,3.2,2000,2.2,0.63,0.0,0.0,Autumn,No Holiday,Yes
2018-10-07,2069,6PM,17.9,29,2.8,2000,-0.4,0.16,0.0,0.0,Autumn,No Holiday,Yes
2018-10-07,1608,7PM,16.6,36,1.4,2000,1.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-07,1519,8PM,15.5,37,1.9,2000,0.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-07,1385,9PM,14.4,36,1.0,2000,-0.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-07,1160,10PM,13.6,38,1.5,2000,-0.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-07,840,11PM,12.9,38,1.5,2000,-1.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-08,711,12AM,12.3,44,0.8,2000,0.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-08,390,1AM,11.7,52,1.1,2000,2.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-08,265,2AM,11.1,56,1.4,2000,2.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-08,192,3AM,10.8,59,0.5,2000,3.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-08,123,4AM,10.4,61,0.6,2000,3.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-08,215,5AM,9.8,63,0.5,2000,3.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-08,503,6AM,9.5,68,0.9,2000,3.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-08,1206,7AM,9.2,72,1.0,2000,4.4,0.01,0.0,0.0,Autumn,No Holiday,Yes
2018-10-08,2005,8AM,9.9,66,1.2,2000,3.8,0.35,0.0,0.0,Autumn,No Holiday,Yes
2018-10-08,1166,9AM,12.2,51,0.7,1918,2.3,1.02,0.0,0.0,Autumn,No Holiday,Yes
2018-10-08,943,10AM,15.0,44,0.5,1839,2.8,1.48,0.0,0.0,Autumn,No Holiday,Yes
2018-10-08,1117,11AM,17.9,39,1.3,1873,3.7,2.06,0.0,0.0,Autumn,No Holiday,Yes
2018-10-08,1238,12PM,19.2,31,0.5,1994,1.6,2.4,0.0,0.0,Autumn,No Holiday,Yes
2018-10-08,1303,1PM,20.2,28,1.3,2000,1.0,2.25,0.0,0.0,Autumn,No Holiday,Yes
2018-10-08,1358,2PM,20.2,24,1.5,2000,-1.0,1.8,0.0,0.0,Autumn,No Holiday,Yes
2018-10-08,1502,3PM,20.6,26,1.2,2000,0.4,1.76,0.0,0.0,Autumn,No Holiday,Yes
2018-10-08,1603,4PM,20.3,25,1.8,2000,-0.3,1.15,0.0,0.0,Autumn,No Holiday,Yes
2018-10-08,2127,5PM,20.0,28,0.7,2000,0.9,0.79,0.0,0.0,Autumn,No Holiday,Yes
2018-10-08,2787,6PM,18.1,39,1.0,2000,3.9,0.21,0.0,0.0,Autumn,No Holiday,Yes
2018-10-08,2150,7PM,16.4,42,1.8,2000,3.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-08,1838,8PM,15.5,45,2.2,2000,3.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-08,1788,9PM,15.1,48,2.6,2000,4.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-08,1636,10PM,14.4,49,1.1,2000,3.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-08,1196,11PM,13.5,55,0.5,2000,4.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-09,0,12AM,12.6,54,0.2,2000,3.5,0.0,0.0,0.0,Autumn,Holiday,No
2018-10-09,0,1AM,12.0,58,0.7,2000,3.9,0.0,0.0,0.0,Autumn,Holiday,No
2018-10-09,0,2AM,11.4,65,1.1,2000,5.0,0.0,0.0,0.0,Autumn,Holiday,No
2018-10-09,0,3AM,11.0,66,0.9,2000,4.8,0.0,0.0,0.0,Autumn,Holiday,No
2018-10-09,0,4AM,11.0,63,0.8,2000,4.2,0.0,0.0,0.0,Autumn,Holiday,No
2018-10-09,0,5AM,10.8,64,0.8,2000,4.2,0.0,0.0,0.0,Autumn,Holiday,No
2018-10-09,0,6AM,10.8,69,0.8,2000,5.3,0.0,0.0,0.0,Autumn,Holiday,No
2018-10-09,0,7AM,10.9,70,0.7,2000,5.6,0.0,0.0,0.0,Autumn,Holiday,No
2018-10-09,0,8AM,11.4,66,0.8,1991,5.2,0.18,0.0,0.0,Autumn,Holiday,No
2018-10-09,0,9AM,12.8,57,1.2,1838,4.4,0.55,0.0,0.0,Autumn,Holiday,No
2018-10-09,0,10AM,14.8,51,1.0,1998,4.7,1.07,0.0,0.0,Autumn,Holiday,No
2018-10-09,0,11AM,16.4,45,0.7,2000,4.4,1.22,0.0,0.0,Autumn,Holiday,No
2018-10-09,0,12PM,18.3,40,0.6,1995,4.4,1.82,0.0,0.0,Autumn,Holiday,No
2018-10-09,0,1PM,19.2,39,1.0,2000,4.8,1.66,0.0,0.0,Autumn,Holiday,No
2018-10-09,0,2PM,18.8,39,1.6,2000,4.5,0.67,0.0,0.0,Autumn,Holiday,No
2018-10-09,0,3PM,18.3,40,1.2,2000,4.4,0.33,0.0,0.0,Autumn,Holiday,No
2018-10-09,0,4PM,19.0,39,1.4,2000,4.7,0.89,0.0,0.0,Autumn,Holiday,No
2018-10-09,0,5PM,18.4,39,2.1,2000,4.1,0.45,0.0,0.0,Autumn,Holiday,No
2018-10-09,0,6PM,17.7,43,1.5,2000,4.9,0.05,0.0,0.0,Autumn,Holiday,No
2018-10-09,0,7PM,17.3,47,2.2,2000,5.8,0.0,0.0,0.0,Autumn,Holiday,No
2018-10-09,0,8PM,17.0,49,1.4,2000,6.1,0.0,0.0,0.0,Autumn,Holiday,No
2018-10-09,0,9PM,16.8,52,1.6,2000,6.8,0.0,0.0,0.0,Autumn,Holiday,No
2018-10-09,0,10PM,16.7,55,1.9,2000,7.6,0.0,0.0,0.0,Autumn,Holiday,No
2018-10-09,0,11PM,16.6,53,1.1,2000,6.9,0.0,0.0,0.0,Autumn,Holiday,No
2018-10-10,643,12AM,16.6,53,0.9,2000,6.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-10,144,1AM,16.6,57,1.5,2000,8.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-10,55,2AM,14.4,91,0.4,402,12.9,0.0,4.5,0.0,Autumn,No Holiday,Yes
2018-10-10,90,3AM,14.3,95,1.0,967,13.5,0.0,2.5,0.0,Autumn,No Holiday,Yes
2018-10-10,82,4AM,14.3,92,2.0,714,13.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-10,152,5AM,13.6,89,2.7,990,11.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-10,441,6AM,12.6,86,1.9,1430,10.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-10,1220,7AM,12.3,84,3.2,1220,9.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-10,2082,8AM,11.8,80,3.7,1518,8.4,0.16,0.0,0.0,Autumn,No Holiday,Yes
2018-10-10,1097,9AM,12.0,72,3.3,1650,7.0,0.68,0.0,0.0,Autumn,No Holiday,Yes
2018-10-10,792,10AM,12.0,61,4.1,1981,4.6,0.86,0.0,0.0,Autumn,No Holiday,Yes
2018-10-10,914,11AM,12.7,50,3.3,1999,2.5,1.61,0.0,0.0,Autumn,No Holiday,Yes
2018-10-10,1006,12PM,13.7,43,3.4,1980,1.3,1.65,0.0,0.0,Autumn,No Holiday,Yes
2018-10-10,1015,1PM,14.3,43,3.6,1995,1.8,1.86,0.0,0.0,Autumn,No Holiday,Yes
2018-10-10,1041,2PM,14.0,43,2.8,2000,1.5,1.13,0.0,0.0,Autumn,No Holiday,Yes
2018-10-10,1171,3PM,13.7,44,3.9,2000,1.6,0.83,0.0,0.0,Autumn,No Holiday,Yes
2018-10-10,1363,4PM,13.8,43,3.7,2000,1.4,0.74,0.0,0.0,Autumn,No Holiday,Yes
2018-10-10,1775,5PM,13.1,45,3.1,2000,1.4,0.62,0.0,0.0,Autumn,No Holiday,Yes
2018-10-10,2514,6PM,12.2,45,3.1,2000,0.5,0.16,0.0,0.0,Autumn,No Holiday,Yes
2018-10-10,1723,7PM,11.3,50,1.1,2000,1.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-10,1489,8PM,10.6,48,2.0,2000,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-10,1445,9PM,9.9,50,1.2,2000,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-10,1255,10PM,9.2,55,0.9,2000,0.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-10,901,11PM,8.5,52,0.6,2000,-0.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-11,707,12AM,7.9,53,0.9,2000,-1.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-11,541,1AM,7.3,59,0.1,2000,-0.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-11,341,2AM,7.1,64,0.9,2000,0.7,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-11,218,3AM,6.7,71,1.0,2000,1.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-11,145,4AM,6.6,69,0.9,2000,1.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-11,197,5AM,6.6,73,1.1,2000,2.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-11,518,6AM,6.6,65,1.6,2000,0.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-11,1233,7AM,6.3,65,1.0,2000,0.1,0.01,0.0,0.0,Autumn,No Holiday,Yes
2018-10-11,2000,8AM,7.0,56,3.1,1971,-1.1,0.44,0.0,0.0,Autumn,No Holiday,Yes
2018-10-11,1070,9AM,8.4,49,2.6,2000,-1.7,1.17,0.0,0.0,Autumn,No Holiday,Yes
2018-10-11,792,10AM,10.2,44,2.3,1986,-1.5,1.8,0.0,0.0,Autumn,No Holiday,Yes
2018-10-11,926,11AM,11.7,36,4.3,2000,-2.9,2.28,0.0,0.0,Autumn,No Holiday,Yes
2018-10-11,967,12PM,13.2,31,3.8,2000,-3.5,2.58,0.0,0.0,Autumn,No Holiday,Yes
2018-10-11,1000,1PM,13.5,32,5.0,1990,-2.9,2.56,0.0,0.0,Autumn,No Holiday,Yes
2018-10-11,991,2PM,13.4,32,4.9,2000,-2.9,1.78,0.0,0.0,Autumn,No Holiday,Yes
2018-10-11,1054,3PM,13.0,39,3.7,2000,-0.6,1.09,0.0,0.0,Autumn,No Holiday,Yes
2018-10-11,1284,4PM,13.8,36,2.9,2000,-1.0,0.98,0.0,0.0,Autumn,No Holiday,Yes
2018-10-11,1685,5PM,13.2,36,3.6,2000,-1.5,0.55,0.0,0.0,Autumn,No Holiday,Yes
2018-10-11,2378,6PM,12.1,40,2.4,1854,-1.1,0.18,0.0,0.0,Autumn,No Holiday,Yes
2018-10-11,1614,7PM,11.1,43,2.0,2000,-1.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-11,1389,8PM,10.2,46,0.2,2000,-0.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-11,1398,9PM,9.3,52,1.5,2000,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-11,1221,10PM,8.8,55,1.6,2000,0.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-11,857,11PM,8.4,60,1.5,2000,1.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-12,706,12AM,8.2,61,1.3,2000,1.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-12,531,1AM,7.6,63,1.2,2000,0.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-12,409,2AM,7.1,61,0.6,2000,0.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-12,225,3AM,6.5,69,0.3,1981,1.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-12,168,4AM,6.2,71,1.1,2000,1.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-12,183,5AM,6.0,72,1.3,2000,1.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-12,412,6AM,5.8,67,1.1,2000,0.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-12,1142,7AM,5.3,73,0.7,2000,0.8,0.01,0.0,0.0,Autumn,No Holiday,Yes
2018-10-12,1996,8AM,6.0,64,1.1,1920,-0.3,0.42,0.0,0.0,Autumn,No Holiday,Yes
2018-10-12,1106,9AM,8.6,50,0.8,1785,-1.2,1.13,0.0,0.0,Autumn,No Holiday,Yes
2018-10-12,877,10AM,11.6,40,1.7,1991,-1.5,1.77,0.0,0.0,Autumn,No Holiday,Yes
2018-10-12,959,11AM,13.0,38,2.7,2000,-1.0,2.3,0.0,0.0,Autumn,No Holiday,Yes
2018-10-12,1073,12PM,14.7,38,1.0,1884,0.5,2.55,0.0,0.0,Autumn,No Holiday,Yes
2018-10-12,1110,1PM,15.8,36,1.5,1888,0.7,2.59,0.0,0.0,Autumn,No Holiday,Yes
2018-10-12,1187,2PM,16.5,32,1.4,1841,-0.2,2.43,0.0,0.0,Autumn,No Holiday,Yes
2018-10-12,1322,3PM,17.1,33,2.1,1929,0.6,2.04,0.0,0.0,Autumn,No Holiday,Yes
2018-10-12,1488,4PM,16.9,34,1.2,1942,0.9,1.47,0.0,0.0,Autumn,No Holiday,Yes
2018-10-12,1902,5PM,16.3,39,1.7,1969,2.3,0.8,0.0,0.0,Autumn,No Holiday,Yes
2018-10-12,2618,6PM,14.3,46,1.3,2000,2.8,0.16,0.0,0.0,Autumn,No Holiday,Yes
2018-10-12,1804,7PM,12.9,50,1.4,2000,2.7,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-12,1440,8PM,11.8,53,1.5,2000,2.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-12,1292,9PM,11.0,60,1.1,1995,3.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-12,1347,10PM,10.5,62,1.2,2000,3.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-12,940,11PM,9.8,66,0.5,1979,3.7,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-13,835,12AM,9.1,69,0.9,1885,3.7,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-13,739,1AM,8.5,70,0.2,1856,3.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-13,512,2AM,8.0,74,0.5,1786,3.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-13,374,3AM,7.6,78,0.7,1614,4.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-13,226,4AM,7.1,79,1.2,1567,3.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-13,148,5AM,6.7,81,1.1,1467,3.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-13,209,6AM,6.6,80,1.0,1424,3.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-13,412,7AM,6.2,83,0.8,1100,3.5,0.01,0.0,0.0,Autumn,No Holiday,Yes
2018-10-13,728,8AM,7.4,70,0.5,1373,2.2,0.36,0.0,0.0,Autumn,No Holiday,Yes
2018-10-13,853,9AM,10.0,56,1.0,1761,1.6,1.03,0.0,0.0,Autumn,No Holiday,Yes
2018-10-13,1037,10AM,12.6,50,1.4,1712,2.4,1.68,0.0,0.0,Autumn,No Holiday,Yes
2018-10-13,1179,11AM,15.2,44,1.2,1301,3.0,2.16,0.0,0.0,Autumn,No Holiday,Yes
2018-10-13,1402,12PM,16.6,36,0.7,1442,1.4,2.45,0.0,0.0,Autumn,No Holiday,Yes
2018-10-13,1652,1PM,18.3,33,1.9,1324,1.7,2.53,0.0,0.0,Autumn,No Holiday,Yes
2018-10-13,1712,2PM,19.3,27,1.3,1384,-0.1,2.38,0.0,0.0,Autumn,No Holiday,Yes
2018-10-13,1846,3PM,19.8,29,2.0,1246,1.2,1.97,0.0,0.0,Autumn,No Holiday,Yes
2018-10-13,1916,4PM,19.4,29,1.2,1154,0.8,1.37,0.0,0.0,Autumn,No Holiday,Yes
2018-10-13,1995,5PM,18.7,33,1.1,1164,2.0,0.7,0.0,0.0,Autumn,No Holiday,Yes
2018-10-13,1695,6PM,16.5,38,1.6,1246,2.1,0.14,0.0,0.0,Autumn,No Holiday,Yes
2018-10-13,1381,7PM,14.8,47,1.3,1111,3.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-13,1261,8PM,13.8,52,1.6,1088,4.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-13,1312,9PM,12.6,56,1.1,1053,4.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-13,1147,10PM,11.7,60,0.5,1002,4.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-13,971,11PM,11.0,62,0.3,946,3.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-14,811,12AM,10.4,59,0.0,971,2.7,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-14,584,1AM,9.5,65,0.9,990,3.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-14,429,2AM,9.1,68,0.3,921,3.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-14,308,3AM,8.4,73,0.4,820,3.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-14,185,4AM,7.9,76,1.3,771,3.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-14,110,5AM,7.6,79,0.3,765,4.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-14,150,6AM,7.2,80,0.7,729,3.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-14,304,7AM,6.9,81,0.8,665,3.8,0.01,0.0,0.0,Autumn,No Holiday,Yes
2018-10-14,556,8AM,7.5,72,1.1,697,2.7,0.34,0.0,0.0,Autumn,No Holiday,Yes
2018-10-14,775,9AM,10.1,60,0.8,726,2.6,1.02,0.0,0.0,Autumn,No Holiday,Yes
2018-10-14,847,10AM,13.3,47,0.5,818,2.2,1.67,0.0,0.0,Autumn,No Holiday,Yes
2018-10-14,1056,11AM,16.2,41,1.0,878,2.9,2.11,0.0,0.0,Autumn,No Holiday,Yes
2018-10-14,1394,12PM,17.2,33,1.1,1258,0.7,2.28,0.0,0.0,Autumn,No Holiday,Yes
2018-10-14,1593,1PM,18.1,32,1.5,1684,1.1,2.21,0.0,0.0,Autumn,No Holiday,Yes
2018-10-14,1767,2PM,18.9,31,2.6,1936,1.3,2.37,0.0,0.0,Autumn,No Holiday,Yes
2018-10-14,1948,3PM,20.1,32,2.4,1893,2.8,2.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-14,2097,4PM,19.1,31,2.1,1960,1.5,1.27,0.0,0.0,Autumn,No Holiday,Yes
2018-10-14,1990,5PM,18.2,43,2.3,1925,5.4,0.68,0.0,0.0,Autumn,No Holiday,Yes
2018-10-14,1662,6PM,16.2,58,2.4,1991,7.9,0.12,0.0,0.0,Autumn,No Holiday,Yes
2018-10-14,1377,7PM,15.1,60,2.9,1979,7.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-14,1306,8PM,14.4,61,2.3,1945,6.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-14,1261,9PM,13.8,66,2.4,1897,7.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-14,1029,10PM,13.5,71,1.7,1711,8.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-14,810,11PM,13.2,73,1.2,1639,8.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-15,638,12AM,12.6,78,1.3,1427,8.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-15,393,1AM,12.2,80,1.4,1283,8.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-15,272,2AM,11.8,82,0.7,1262,8.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-15,171,3AM,11.3,85,0.0,907,8.8,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-15,152,4AM,11.0,82,0.1,951,8.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-15,209,5AM,11.1,79,0.3,1140,7.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-15,504,6AM,11.2,81,0.2,1071,8.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-15,1271,7AM,11.5,81,0.8,960,8.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-15,2070,8AM,12.0,77,0.4,891,8.0,0.12,0.0,0.0,Autumn,No Holiday,Yes
2018-10-15,1119,9AM,12.8,74,0.5,831,8.2,0.31,0.0,0.0,Autumn,No Holiday,Yes
2018-10-15,837,10AM,14.1,66,0.6,827,7.8,0.58,0.0,0.0,Autumn,No Holiday,Yes
2018-10-15,910,11AM,16.7,65,1.5,675,10.0,1.42,0.0,0.0,Autumn,No Holiday,Yes
2018-10-15,1052,12PM,19.0,60,1.8,513,11.0,2.11,0.0,0.0,Autumn,No Holiday,Yes
2018-10-15,1058,1PM,19.7,52,2.1,512,9.5,1.83,0.0,0.0,Autumn,No Holiday,Yes
2018-10-15,1121,2PM,20.0,48,2.1,586,8.6,1.72,0.0,0.0,Autumn,No Holiday,Yes
2018-10-15,1183,3PM,20.4,43,1.7,690,7.3,1.43,0.0,0.0,Autumn,No Holiday,Yes
2018-10-15,1413,4PM,20.3,44,2.2,793,7.6,1.09,0.0,0.0,Autumn,No Holiday,Yes
2018-10-15,1773,5PM,19.3,49,2.8,966,8.3,0.55,0.0,0.0,Autumn,No Holiday,Yes
2018-10-15,2635,6PM,18.0,66,2.3,554,11.5,0.1,0.0,0.0,Autumn,No Holiday,Yes
2018-10-15,1911,7PM,16.9,74,1.8,366,12.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-15,1659,8PM,15.9,81,2.8,250,12.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-15,1556,9PM,15.5,86,1.3,178,13.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-15,1377,10PM,14.8,83,1.5,227,11.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-15,914,11PM,14.1,74,1.5,486,9.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-16,726,12AM,13.3,64,1.7,860,6.6,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-16,568,1AM,12.4,65,1.1,1099,5.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-16,427,2AM,11.7,70,1.0,1012,6.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-16,253,3AM,11.5,61,1.4,1399,4.2,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-16,145,4AM,11.0,69,0.6,1510,5.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-16,202,5AM,10.2,70,1.5,1519,4.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-16,491,6AM,10.1,71,0.2,1474,5.0,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-16,1216,7AM,10.2,68,0.4,1493,4.5,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-16,2134,8AM,10.4,63,0.6,1367,3.6,0.19,0.0,0.0,Autumn,No Holiday,Yes
2018-10-16,1177,9AM,11.8,55,0.7,1182,3.0,0.55,0.0,0.0,Autumn,No Holiday,Yes
2018-10-16,854,10AM,14.4,45,0.6,1206,2.6,1.28,0.0,0.0,Autumn,No Holiday,Yes
2018-10-16,914,11AM,16.5,39,0.7,1351,2.4,1.68,0.0,0.0,Autumn,No Holiday,Yes
2018-10-16,1063,12PM,18.8,35,1.2,1057,2.9,2.06,0.0,0.0,Autumn,No Holiday,Yes
2018-10-16,1108,1PM,19.4,31,2.0,1862,1.8,2.02,0.0,0.0,Autumn,No Holiday,Yes
2018-10-16,1113,2PM,19.9,29,1.9,1833,1.3,2.09,0.0,0.0,Autumn,No Holiday,Yes
2018-10-16,1203,3PM,19.9,31,2.0,1613,2.2,1.57,0.0,0.0,Autumn,No Holiday,Yes
2018-10-16,1407,4PM,19.5,32,2.1,1436,2.3,1.1,0.0,0.0,Autumn,No Holiday,Yes
2018-10-16,1811,5PM,18.4,38,1.8,1565,3.8,0.5,0.0,0.0,Autumn,No Holiday,Yes
2018-10-16,2716,6PM,16.9,47,1.4,1637,5.5,0.11,0.0,0.0,Autumn,No Holiday,Yes
2018-10-16,1867,7PM,15.5,63,1.7,1774,8.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-16,1568,8PM,14.8,68,2.0,1502,8.9,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-16,1618,9PM,14.3,72,1.0,1374,9.3,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-16,1425,10PM,13.6,71,0.6,1457,8.4,0.0,0.0,0.0,Autumn,No Holiday,Yes
2018-10-16,950,11PM,12.9,78,0.6,1201,9.1,0.0,0.0,0.0,Autumn,No Holiday,Yes
